년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202004,50평 이상,1128.7259,892000,6,2607.8962128892413
202005,20평 미만,19184.6086,7938519,370,1365.5276084183442
202005,20~30평,40415.6421,17105180,483,1396.6645354868679
202005,30~40평,18603.678,9419694,167,1670.905624145935
202005,40~50평,8703.7222,3522000,61,1335.3597154100344
202005,50평 이상,1862.8752,1168000,10,2069.059698685129
202006,20평 미만,27866.9118,12722265,530,1506.570760381134
202006,20~30평,59677.694,30041971,713,1661.2321565240104
202006,30~40평,28230.3291,15135082,256,1769.2238168063016
202006,40~50평,11029.5819,5396600,78,1614.637813242948
202006,50평 이상,2748.4108,1446500,15,1736.8036830593153
202007,20평 미만,8087.3993,3619530,150,1476.9208934694248
202007,20~30평,19391.8698,10327911,230,1757.5461598860363
202007,30~40평,10784.5189,5770350,97,1765.6935071994728
202007,40~50평,3940.7047000000002,1693900,27,1418.4950219690402
202007,50평 이상,921.4706,377500,5,1351.9150800904554
202008,20평 미만,6617.7379,3457780,122,1724.2559576135525
202008,20~30평,14143.3591,8195880,169,1912.304128656395
202008,30~40평,6651.5159,3626200,60,1799.057565208556
202008,40~50평,2674.8135,1154400,19,1424.2189221790602
202008,50평 이상,728.0485,352500,4,1597.7644346496145
202009,20평 미만,4901.4788,2401520,95,1616.8622416565383
202009,20~30평,14716.493,8810377,177,1975.6231392900465
202009,30~40평,7655.8850999999995,4237800,68,1826.6653453302217
202009,40~50평,2468.013,1105800,17,1478.5740593748899
202009,50평 이상,828.7145,744500,4,2964.651879507357
202010,20평 미만,7752.1375,3881290,147,1652.222628920088
202010,20~30평,20104.6906,11411976,242,1873.1708708812457
202010,30~40평,9678.454,5528750,88,1885.1022074393286
202010,40~50평,3954.6837,2066900,28,1724.732119537145
202010,50평 이상,383.58000000000004,315000,2,2709.995307367433
202011,20평 미만,9841.462,5250500,188,1760.5768329949349
202011,20~30평,33442.6157,21845190,404,2155.6067158945343
202011,30~40평,12450.1557,7815100,111,2071.4463835982388
202011,40~50평,5681.1425,2751650,40,1598.3483955912036
202011,50평 이상,1291.8701,763400,7,1950.056743321174
202012,20평 미만,17259.2132,9185949,345,1756.3739058510503
202012,20~30평,50403.0204,34508330,614,2259.338589161216
202012,30~40평,22578.1339,13524326,202,1976.7034776952935
202012,40~50평,10946.3556,6184500,77,1864.4424451184461
202012,50평 이상,552.4386,270000,3,1612.8489211289727
202101,20평 미만,20842.2969,9578049,409,1516.5104811456742
202101,20~30평,32024.121,19752700,384,2035.4628937356315
202101,30~40평,15860.9889,9775200,143,2033.8050926950714
202101,40~50평,9027.9506,4864900,64,1778.2740193549573
202101,50평 이상,1417.8661,1026000,8,2387.9546876817208
202102,20평 미만,18985.0264,8471040,375,1472.446306421781
202102,20~30평,22328.9664,13177570,266,1947.5142835093343
202102,30~40평,10840.1985,6392000,97,1945.868426671338
202102,40~50평,4682.1671,2757500,33,1943.4910812986577
202102,50평 이상,917.5844,803500,5,2889.706930501434
202103,20평 미만,19328.2878,8848400,374,1510.7246074843733
202103,20~30평,22013.5293,13819600,266,2071.665991331976
202103,30~40평,9283.0305,5866050,83,2085.306624813955
202103,40~50평,5625.9949,3402300,39,1995.663024863389
202103,50평 이상,1339.2575,1029500,7,2536.7414406863504
202104,20평 미만,14127.0042,6985600,272,1631.8024454186825
202104,20~30평,16691.6625,9806800,200,1938.8386267695028
202104,30~40평,7316.4837,4519550,66,2038.481272089761
202104,40~50평,3719.2828,2445050,26,2169.4142214730214
202104,50평 이상,599.2308,547000,3,3012.3618478889935
202105,20평 미만,13599.3753,7328580,260,1778.3400683118143
202105,20~30평,18974.3136,12568912,228,2185.976814465636
202105,30~40평,7074.2465,4608600,64,2149.8233062701443
202105,40~50평,4168.2666,2667100,29,2111.5324053408676
202105,50평 이상,765.7868,504000,4,2171.8838715945485
202106,20평 미만,7230.6335,4507000,140,2056.956696809484
202106,20~30평,14546.8771,11507000,176,2610.395326705551
202106,30~40평,7178.5269,5385800,65,2475.8756563272054
202106,40~50평,2704.2322,1866300,19,2277.463451548281
202106,50평 이상,753.5691,715500,4,3133.289302865523
202107,20평 미만,8196.5684,6167550,149,2483.1019527635494
202107,20~30평,23541.6329,20592695,286,2886.626165171406
202107,30~40평,8795.7092,7143100,79,2679.9692286325244
202107,40~50평,4750.4729,3570400,33,2480.2414934311064
202107,50평 이상,1250.0669,934000,7,2465.628039587321
202108,20평 미만,7605.1286,5961083,140,2586.619495165407
202108,20~30평,22352.0807,19998041,272,2952.4560234788346
202108,30~40평,8208.0565,7160000,73,2878.635155593775
202108,40~50평,4033.9235,3223109,28,2636.703373279141
202108,50평 이상,1509.5071,1084000,8,2369.7801752638325
202109,20평 미만,5135.8034,3771450,95,2423.3375054816156
202109,20~30평,11863.7105,10459300,143,2909.3503250943286
202109,30~40평,2897.6159,2560950,26,2916.5822150547974
202109,40~50평,2292.0535,1846300,16,2658.223291908326
202109,50평 이상,1375.7178000000001,1490500,7,3575.3335458769225
202110,20평 미만,3468.0416,2422650,70,2305.2621398774454
202110,20~30평,6080.4356,5161900,72,2801.4884328353055
202110,30~40평,3476.1249,3109600,31,2952.045825511045
202110,40~50평,1292.8438,1197300,9,3056.123253249928
202111,20평 미만,1453.2381,905150,30,2055.4064746857375
202111,20~30평,5248.7854,4244980,62,2668.890597051272
202111,30~40평,948.0408,769000,9,2676.7835308353815
202111,40~50평,820.807,538000,6,2162.9932493265774
202111,50평 이상,556.787,433000,3,2566.3314696643415
202112,20평 미만,1463.0656999999999,1099500,28,2479.963818439596
202112,20~30평,3538.1759,3277250,43,3056.638591653965
202112,30~40평,1628.0629,1269600,16,2573.414086151094
202112,40~50평,577.677,418300,4,2389.553331706126
202201,20평 미만,1742.179,1169980,33,2216.152301227371
202201,20~30평,1822.3959,1420240,22,2571.774881626983
202201,30~40평,988.1412,900000,9,3005.6433230392577
202201,40~50평,594.692,448000,4,2485.9927491878148
202201,50평 이상,170.055,140000,1,2716.7681044367996
202202,20평 미만,1683.1457,1069600,35,2097.073354968616
202202,20~30평,2423.8582,2106490,29,2867.91405536842
202202,30~40평,794.3662,550420,7,2286.585204657499
202202,40~50평,434.904,283500,3,2151.1643949009435
202203,20평 미만,3041.8932,1945750,63,2110.8482704126495
202203,20~30평,5235.4019,4307650,63,2715.215616971068
202203,30~40평,1589.8627000000001,1166598,14,2421.4502296330365
