년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202208,40~50평,432.322,210500,3,1606.7884586026155
202209,20평 미만,4299.5197,2098150,88,1610.388016131197
202209,20~30평,2668.658,1411100,32,1744.9332211171309
202209,30~40평,944.567,492500,8,1720.6296641741667
202209,40~50평,562.8598,261300,4,1531.9800774544567
202210,20평 미만,3773.8439,1751120,79,1531.24934499808
202210,20~30평,2979.493,1426600,36,1580.0607687281024
202210,30~40평,384.5383,211000,3,1810.7429090938404
202210,40~50평,135.55,47800,1,1163.7034304684616
202211,20평 미만,3532.0423,1745150,68,1630.500008451201
202211,20~30평,2581.5312,1286900,31,1645.0585605938056
202211,30~40평,919.1033,439500,8,1578.0054320335917
202211,40~50평,134.895,64000,1,1565.6621816968752
202212,20평 미만,4304.9815,2081740,86,1595.7657425473258
202212,20~30평,3174.5392,1564150,39,1625.9666914807665
202212,30~40평,422.359,209000,4,1632.9710033407598
202212,50평 이상,171.67,52000,1,999.5922409273606
202301,20평 미만,5480.5678,2719250,105,1637.3349126344172
202301,20~30평,4289.254,1809472,52,1392.143622177656
202301,30~40평,1041.2314,509000,9,1613.186079482428
202301,40~50평,134.965,60600,1,1481.7174823102284
202302,20평 미만,9289.6069,4440200,173,1577.3175504337003
202302,20~30평,9344.3573,4440750,114,1568.2699761491356
202302,30~40평,1761.3508000000002,850300,15,1593.0898035757552
202302,40~50평,733.245,319500,5,1437.9232043859827
202303,20평 미만,11059.1324,5405820,205,1613.0746386579112
202303,20~30평,11943.1036,5801300,146,1602.9577102554815
202303,30~40평,2702.3286,1420500,23,1734.6706096364449
202303,40~50평,1520.338,643200,11,1396.1106017214593
202304,20평 미만,9237.1414,4389950,179,1568.324481857558
202304,20~30평,8792.934799999999,4081730,107,1531.8786396551013
202304,30~40평,2331.8773,1220700,20,1727.4965539567625
202304,40~50평,434.615,176000,3,1336.3551649160752
202305,20평 미만,11662.7082,5665885,219,1603.1799972496954
202305,20~30평,11445.0028,5632580,139,1624.072472922418
