년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202009,20~30평,6234.688,2208286,74,1168.8385689869324
202009,30~40평,1361.0252,493600,12,1196.8037035611096
202009,40~50평,270.02250000000004,86500,2,1057.1341277115794
202010,20평 미만,20418.4948,6545369,421,1057.8506354934643
202010,20~30평,9605.5339,3523025,115,1210.3421445423246
202010,30~40평,2868.0234,1047800,25,1205.6177784323515
202010,40~50평,710.2347,241300,5,1121.1645953091281
202011,20평 미만,21775.7175,7239680,439,1097.1369370492614
202011,20~30평,15158.8473,5707947,181,1242.5895404329326
202011,30~40평,2556.653,970200,23,1252.2857032221425
202011,40~50평,578.1800000000001,169600,4,968.0030440347296
202012,20평 미만,17093.5742,5680465,340,1096.6421814812727
202012,20~30평,12534.3917,4611704,152,1214.1493232575458
202012,30~40평,3207.7955,1167000,28,1200.5441119921763
202012,40~50평,557.322,183600,4,1087.1273698149364
202101,20평 미만,19152.4969,6838879,381,1178.3477014947332
202101,20~30평,12869.6414,5006800,157,1283.8306434863055
202101,30~40평,2943.1964,1195950,26,1340.934978039522
202101,40~50평,139.919,53000,1,1250.0089337402353
202102,20평 미만,22196.0439,7777320,435,1156.2941628530477
202102,20~30평,12572.0731,4557100,153,1196.1774227991086
202102,30~40평,2475.804,997650,22,1329.7680268712706
202102,40~50평,269.67,85500,2,1046.278785181889
202103,20평 미만,34998.2431,13075082,713,1232.8553315294846
202103,20~30평,18265.1507,6791350,220,1227.0063011306006
202103,30~40평,2565.5153999999998,1100500,23,1415.563516009298
202103,40~50평,277.284,111000,2,1321.028259834682
202104,20평 미만,23292.4599,8422540,469,1193.2780873865536
202104,20~30평,13689.346,5291397,168,1275.5620392676174
202104,30~40평,2154.2347,933500,19,1429.9973907207047
202104,40~50평,271.54200000000003,103000,2,1251.7400623108026
202105,20평 미만,22729.5462,8207425,460,1191.5989110244532
202105,20~30평,8744.6658,3755200,106,1417.1107602534105
202105,30~40평,1837.3847,826600,16,1484.5992785288784
202105,40~50평,450.53369999999995,178000,3,1303.787041901638
202106,20평 미만,16859.2324,6754170,331,1322.0507595588988
202106,20~30평,7087.9688,3162300,88,1472.2962663153935
202106,30~40평,1720.5789,808450,16,1550.574053883841
202106,40~50평,273.17150000000004,145500,2,1757.6870207909678
202107,20평 미만,15028.2149,6128570,321,1345.7540456118975
202107,20~30평,7286.6358,3408150,90,1543.496245551342
202107,30~40평,1124.9107000000001,592900,10,1739.3113960068117
202107,40~50평,281.90999999999997,114500,2,1340.321379163563
202108,20평 미만,13965.8593,6229130,290,1471.8842971588579
202108,20~30평,7057.9436,3621000,86,1693.0285472952773
202108,30~40평,686.6513,367100,6,1764.2579282963563
202108,40~50평,273.54,124000,2,1495.9420925641587
202109,20평 미만,7564.0989,3511950,160,1532.1633354106461
202109,20~30평,5519.5858,2816000,66,1683.6045922141477
202109,30~40평,658.3004,356000,6,1784.5956040737635
202109,40~50평,133.2525,68000,1,1684.0209376934768
202110,20평 미만,8125.2141,3724580,169,1512.712631166236
202110,20~30평,2450.2073,1260500,30,1697.6726826338324
202110,30~40평,845.8334,428200,7,1670.612676207868
202111,20평 미만,6965.6485,3253210,148,1541.2194571689913
202111,20~30평,3465.0276,1842000,41,1754.2717408657868
202111,30~40평,443.6311,235500,4,1751.7933255806454
202111,40~50평,133.2525,72000,1,1783.0809928519163
202112,20평 미만,4730.9947,2050400,101,1430.210860308087
202112,20~30평,1832.8098,845800,22,1522.8748776877994
202112,30~40평,256.78,134500,2,1728.5224705973985
202112,40~50평,136.77,64300,1,1551.4367185786355
202201,20평 미만,4490.3839,2031157,92,1492.704911043352
202201,20~30평,1849.8933,968992,23,1728.5719127692391
202201,30~40평,331.0204,169000,3,1684.790423792612
202202,20평 미만,3853.2490000000003,1804000,79,1544.981910071215
202202,20~30평,1803.2902,936500,22,1713.7840598257562
202202,30~40평,237.6626,138300,2,1920.3273884910793
202202,40~50평,298.02,122000,2,1350.9160459029595
202203,20평 미만,5536.5377,2617040,112,1559.8614997239158
202203,20~30평,2314.0749,1165300,29,1661.7828575903052
202203,30~40평,201.18,114000,2,1869.9671935580077
202204,20평 미만,7010.251,3182790,144,1498.264042186221
202204,20~30평,3269.686,1645723,40,1660.9808709460171
202204,30~40평,568.0274,297800,5,1730.092597645818
202204,40~50평,269.67,120000,2,1468.4614528868615
202205,20평 미만,6084.2536,2852050,131,1546.9054412853534
202205,20~30평,2605.893,1326450,31,1679.763904350639
202205,30~40평,480.78679999999997,227500,4,1561.5029364366908
202206,20평 미만,4882.7717,2244450,101,1516.901762988427
202206,20~30평,2267.7949,1061900,28,1545.2323311953828
202206,30~40평,564.3324,239000,5,1397.5805748526932
202207,20평 미만,2478.099,1195800,51,1592.4061145256906
202207,20~30평,1714.8857,816350,21,1570.9239397121335
202207,30~40평,102.48,50000,1,1610.070257611241
202207,40~50평,149.01,56500,1,1251.2583048117576
202208,20평 미만,2681.9751,1187481,52,1461.1199410464326
202208,20~30평,2100.0107,1022000,25,1605.991817089313
202208,30~40평,498.6468,238400,4,1577.7099141115516
202209,20평 미만,2581.9928,1209450,52,1545.776967309901
202209,20~30평,1888.3573,896900,23,1567.3781651385573
202209,30~40평,355.05,177000,3,1645.120405576679
202210,20평 미만,2508.7352,1103750,51,1451.8770255226616
202210,20~30평,1231.4288999999999,575500,15,1542.23276715367
202211,20평 미만,1881.5376,826300,38,1449.2349236071602
202211,20~30평,1095.289,456300,13,1374.7878413825026
202211,30~40평,102.48,48000,1,1545.6674473067915
202211,50평 이상,234.03,64000,1,902.4484040507627
202212,20평 미만,2236.1346,899800,43,1327.889653869673
202212,20~30평,1843.0991,784009,22,1403.7387897373505
202212,30~40평,324.44,138000,3,1403.6493650597952
202212,50평 이상,234.03,72500,1,1022.3048327137545
202301,20평 미만,3105.0367,1273100,60,1353.0371476768694
202301,20~30평,2152.9327,897100,27,1375.0685286168027
202301,30~40평,417.636,171500,4,1355.1274315432577
202301,40~50평,139.919,37000,1,872.6477461960131
202302,20평 미만,5733.8932,2522050,109,1451.50331715282
202302,20~30평,2826.9357999999997,1179800,34,1377.2297198967165
202302,30~40평,511.86260000000004,217000,5,1399.00824947945
202303,20평 미만,6957.6684000000005,2788240,135,1322.4533667054322
202303,20~30평,5165.5358,2238523,63,1430.0793152958113
202303,30~40평,1067.8890000000001,478200,10,1477.7378547770413
202304,20평 미만,5547.6342,2345850,106,1395.4245577330962
202304,20~30평,5078.4682,2166150,61,1407.5691170026425
202304,30~40평,344.95,146300,3,1399.594144078852
202305,20평 미만,7293.4847,3049670,141,1379.8494703087538
202305,20~30평,6075.3511,2578557,73,1400.6166820548033
202305,30~40평,457.9447,179500,4,1293.4967912064492
202305,40~50평,265.8,87000,2,1080.1354401805868
202306,20평 미만,6658.0845,2861650,128,1418.3426179106016
202306,20~30평,5157.4047,2183750,62,1397.2870889887697
202306,30~40평,455.888,247200,4,1789.386866949777
202307,20평 미만,6294.5143,2862500,120,1500.711500488608
202307,20~30평,4839.9383,2120950,58,1446.1207077784443
202307,30~40평,588.2187,229500,5,1287.5313212585727
202307,40~50평,447.03,169000,3,1247.5672773639353
202308,20평 미만,5157.4337000000005,2134700,100,1365.8944369948952
202308,20~30평,7354.8661999999995,3278700,89,1471.0954225108812
202308,30~40평,961.7542,456200,9,1565.327190668884
202309,20평 미만,7242.8589,3124050,145,1423.3833824927888
